xmin=-15,xmax=15
ymin=-22.5,ymax=22.5
zmin=-12.5,zmax=12.5
5.719999, 16.5, -10.367
5.83, 16.5, -10.44
5.940001, 16.5, -10.517
6.049999, 16.5, -10.562
6.16, 16.5, -10.618
8.25, 16.5, -11.755
8.360001, 16.5, -11.803
8.469999, 16.5, -11.852
8.58, 16.5, -11.903
8.690001, 16.5, -11.963
8.799999, 16.5, -12.032
8.91, 16.5, -12.125
9.02, 16.5, -12.136
9.130001, 16.5, -12.187
9.24, 16.5, -12.276
9.35, 16.5, -12.339
9.460001, 16.5, -12.413
-14.52, 16.61, -0.142
-14.41, 16.61, -0.185
-14.3, 16.61, -0.225
-14.19, 16.61, -0.293
-14.08, 16.61, -0.329
-13.97, 16.61, -0.383
-13.86, 16.61, -0.444
-13.75, 16.61, -0.513
-13.64, 16.61, -0.56
-13.53, 16.61, -0.61
-13.42, 16.61, -0.65
-13.31, 16.61, -0.7
-13.2, 16.61, -0.753
-13.09, 16.61, -0.814
-12.98, 16.61, -0.862
-12.87, 16.61, -0.9120001
-12.76, 16.61, -0.957
-12.65, 16.61, -1.007
-12.54, 16.61, -1.063
-12.43, 16.61, -1.111
-12.32, 16.61, -1.167
-12.21, 16.61, -1.213
-12.1, 16.61, -1.278
-11.99, 16.61, -1.327
-11.88, 16.61, -1.383
-11.77, 16.61, -1.435
-11.66, 16.61, -1.493
-11.55, 16.61, -1.528
-11.44, 16.61, -1.575
-11.33, 16.61, -1.64
-11.22, 16.61, -1.693
-11.11, 16.61, -1.736
-11, 16.61, -1.789
-10.89, 16.61, -1.858
-10.78, 16.61, -1.904
-10.67, 16.61, -1.96
-10.56, 16.61, -2.016
-9.459999, 16.61, -2.447
-9.35, 16.61, -2.604
-9.24, 16.61, -2.66
-9.129999, 16.61, -2.715
-9.02, 16.61, -2.772
-8.91, 16.61, -2.814
-8.799999, 16.61, -2.873
-8.69, 16.61, -2.925
-8.58, 16.61, -2.969
-8.469999, 16.61, -3.025
-8.36, 16.61, -3.095
-8.25, 16.61, -3.143
-8.139999, 16.61, -3.188
-8.03, 16.61, -3.254
-7.92, 16.61, -3.327
-7.81, 16.61, -3.381
-7.7, 16.61, -3.414
-7.59, 16.61, -3.462
-7.48, 16.61, -3.534
-7.37, 16.61, -3.587
-7.26, 16.61, -3.636
-7.15, 16.61, -3.686
-1.76, 16.61, -6.411
-1.65, 16.61, -6.473001
-1.54, 16.61, -6.546
-1.429999, 16.61, -6.609
-1.32, 16.61, -6.649
-1.21, 16.61, -6.705
-1.099999, 16.61, -6.773
-0.9899998, 16.61, -6.82
-0.8800001, 16.61, -6.868001
-0.7699995, 16.61, -6.934
0.7700005, 16.61, -7.765
0.8800001, 16.61, -7.829
0.9899998, 16.61, -7.876
1.1, 16.61, -7.928
1.210001, 16.61, -7.976
1.32, 16.61, -8.021
1.43, 16.61, -8.092
1.540001, 16.61, -8.14
1.65, 16.61, -8.237
1.76, 16.61, -8.301001
1.870001, 16.61, -8.337001
1.98, 16.61, -8.394
2.09, 16.61, -8.451
2.200001, 16.61, -8.502001
2.309999, 16.61, -8.56
2.42, 16.61, -8.625
2.530001, 16.61, -8.682
2.639999, 16.61, -8.742001
2.75, 16.61, -8.814
2.860001, 16.61, -8.858001
2.969999, 16.61, -8.900001
3.08, 16.61, -8.964001
3.190001, 16.61, -9.027
3.300001, 16.61, -9.087001
3.41, 16.61, -9.141001
3.52, 16.61, -9.217
3.630001, 16.61, -9.278001
3.74, 16.61, -9.323001
3.85, 16.61, -9.393001
3.960001, 16.61, -9.47
4.07, 16.61, -9.506001
4.18, 16.61, -9.551001
4.290001, 16.61, -9.629001
4.4, 16.61, -9.688001
4.51, 16.61, -9.742001
4.620001, 16.61, -9.799001
4.73, 16.61, -9.838
4.84, 16.61, -9.902
4.950001, 16.61, -9.959001
5.059999, 16.61, -10.019
5.17, 16.61, -10.082
5.280001, 16.61, -10.146
5.389999, 16.61, -10.214
5.5, 16.61, -10.261
5.610001, 16.61, -10.313
5.719999, 16.61, -10.362
5.83, 16.61, -10.428
5.940001, 16.61, -10.496
6.049999, 16.61, -10.547
6.16, 16.61, -10.603
8.25, 16.61, -11.743
8.360001, 16.61, -11.778
8.469999, 16.61, -11.837
8.58, 16.61, -11.918
8.690001, 16.61, -12.003
8.799999, 16.61, -12.052
8.91, 16.61, -12.075
9.02, 16.61, -12.137
9.130001, 16.61, -12.224
9.24, 16.61, -12.289
9.35, 16.61, -12.368
9.460001, 16.61, -12.429
-14.52, 16.72, -0.111
-14.41, 16.72, -0.182
-14.3, 16.72, -0.231
-14.19, 16.72, -0.283
-14.08, 16.72, -0.334
-13.97, 16.72, -0.379
-13.86, 16.72, -0.441
-13.75, 16.72, -0.495
-13.64, 16.72, -0.554
-13.53, 16.72, -0.588
-13.42, 16.72, -0.643
-13.31, 16.72, -0.6950001
-13.2, 16.72, -0.754
-13.09, 16.72, -0.8
-12.98, 16.72, -0.849
-12.87, 16.72, -0.9070001
-12.76, 16.72, -0.9450001
-12.65, 16.72, -1
-12.54, 16.72, -1.062
-12.43, 16.72, -1.106
-12.32, 16.72, -1.162
-12.21, 16.72, -1.198
-12.1, 16.72, -1.269
-11.99, 16.72, -1.325
-11.88, 16.72, -1.379
-11.77, 16.72, -1.425
-11.66, 16.72, -1.484
-11.55, 16.72, -1.526
-11.44, 16.72, -1.559
-11.33, 16.72, -1.635
-11.22, 16.72, -1.691
-11.11, 16.72, -1.734
-11, 16.72, -1.785
-10.89, 16.72, -1.853
-10.78, 16.72, -1.916
-10.67, 16.72, -1.946
-10.56, 16.72, -2.015
-9.35, 16.72, -2.608
-9.24, 16.72, -2.667
-9.129999, 16.72, -2.72
-9.02, 16.72, -2.764
-8.91, 16.72, -2.805
-8.799999, 16.72, -2.86
-8.69, 16.72, -2.916
-8.58, 16.72, -2.972
-8.469999, 16.72, -3.032
-8.36, 16.72, -3.091
-8.25, 16.72, -3.144
-8.139999, 16.72, -3.2
-8.03, 16.72, -3.251
-7.92, 16.72, -3.314
-7.81, 16.72, -3.377
-7.7, 16.72, -3.427
-7.59, 16.72, -3.479
-7.48, 16.72, -3.535
-7.37, 16.72, -3.59
-7.26, 16.72, -3.637
-7.15, 16.72, -3.687
-1.76, 16.72, -6.397
-1.65, 16.72, -6.455
-1.54, 16.72, -6.533
-1.429999, 16.72, -6.601
-1.32, 16.72, -6.658
-1.21, 16.72, -6.711
-1.099999, 16.72, -6.767
-0.9899998, 16.72, -6.817
-0.8800001, 16.72, -6.875
-0.7699995, 16.72, -6.936
0.6599998, 16.72, -7.733
0.7700005, 16.72, -7.763
0.8800001, 16.72, -7.816
0.9899998, 16.72, -7.868001
1.1, 16.72, -7.91
1.210001, 16.72, -7.973001
1.32, 16.72, -8.015
1.43, 16.72, -8.083
1.540001, 16.72, -8.132
1.65, 16.72, -8.215
1.76, 16.72, -8.301001
1.870001, 16.72, -8.331
1.98, 16.72, -8.387
2.09, 16.72, -8.46
2.200001, 16.72, -8.519
2.309999, 16.72, -8.564
2.42, 16.72, -8.620001
2.530001, 16.72, -8.683001
2.639999, 16.72, -8.748
2.75, 16.72, -8.827001
2.860001, 16.72, -8.859
2.969999, 16.72, -8.896001
3.08, 16.72, -8.968
3.190001, 16.72, -9.01
3.300001, 16.72, -9.087001
3.41, 16.72, -9.144
3.52, 16.72, -9.204
3.630001, 16.72, -9.255
3.74, 16.72, -9.313001
3.85, 16.72, -9.391001
3.960001, 16.72, -9.454
4.07, 16.72, -9.492001
4.18, 16.72, -9.55
4.290001, 16.72, -9.606001
4.4, 16.72, -9.675
4.51, 16.72, -9.721001
4.620001, 16.72, -9.796
4.73, 16.72, -9.857
4.84, 16.72, -9.910001
4.950001, 16.72, -9.966001
5.059999, 16.72, -10.018
5.17, 16.72, -10.075
5.280001, 16.72, -10.144
5.389999, 16.72, -10.206
5.5, 16.72, -10.251
5.610001, 16.72, -10.321
5.719999, 16.72, -10.375
5.83, 16.72, -10.426
5.940001, 16.72, -10.484
6.049999, 16.72, -10.541
6.16, 16.72, -10.62
8.360001, 16.72, -11.796
8.469999, 16.72, -11.845
8.58, 16.72, -11.912
8.690001, 16.72, -11.982
8.799999, 16.72, -12.063
8.91, 16.72, -12.105
9.02, 16.72, -12.134
9.130001, 16.72, -12.227
9.24, 16.72, -12.292
9.35, 16.72, -12.355
9.460001, 16.72, -12.415
-14.52, 16.83, -0.09
-14.41, 16.83, -0.179
-14.3, 16.83, -0.244
-14.19, 16.83, -0.27
-14.08, 16.83, -0.333
-13.97, 16.83, -0.371
-13.86, 16.83, -0.418
-13.75, 16.83, -0.47
-13.64, 16.83, -0.5470001
-13.53, 16.83, -0.594
-13.42, 16.83, -0.632
-13.31, 16.83, -0.694
-13.2, 16.83, -0.7410001
-13.09, 16.83, -0.788
-12.98, 16.83, -0.845
-12.87, 16.83, -0.89
-12.76, 16.83, -0.9310001
-12.65, 16.83, -0.9910001
-12.54, 16.83, -1.05
-12.43, 16.83, -1.103
-12.32, 16.83, -1.164
-12.21, 16.83, -1.206
-12.1, 16.83, -1.281
-11.99, 16.83, -1.325
-11.88, 16.83, -1.376
-11.77, 16.83, -1.426
-11.66, 16.83, -1.474
-11.55, 16.83, -1.526
-11.44, 16.83, -1.551
-11.33, 16.83, -1.631
-11.22, 16.83, -1.677
-11.11, 16.83, -1.727
-11, 16.83, -1.786
-10.89, 16.83, -1.832
-10.78, 16.83, -1.89
-10.67, 16.83, -1.939
-10.56, 16.83, -1.999
-10.45, 16.83, -2.044
-9.35, 16.83, -2.635
-9.24, 16.83, -2.661
-9.129999, 16.83, -2.708
-9.02, 16.83, -2.746
-8.91, 16.83, -2.804
-8.799999, 16.83, -2.868
-8.69, 16.83, -2.929
-8.58, 16.83, -2.982
-8.469999, 16.83, -3.03
-8.36, 16.83, -3.09
-8.25, 16.83, -3.151
-8.139999, 16.83, -3.198
-8.03, 16.83, -3.248
-7.92, 16.83, -3.308
-7.81, 16.83, -3.372
-7.7, 16.83, -3.424
-7.59, 16.83, -3.476
-7.48, 16.83, -3.524
-7.37, 16.83, -3.58
-7.26, 16.83, -3.626
-7.15, 16.83, -3.673
-1.76, 16.83, -6.397
-1.65, 16.83, -6.447001
-1.54, 16.83, -6.519001
-1.429999, 16.83, -6.578001
-1.32, 16.83, -6.65
-1.21, 16.83, -6.718
-1.099999, 16.83, -6.764
-0.9899998, 16.83, -6.825
-0.8800001, 16.83, -6.874001
-0.7699995, 16.83, -6.932
0.6599998, 16.83, -7.748
0.7700005, 16.83, -7.756001
0.8800001, 16.83, -7.809
0.9899998, 16.83, -7.853
1.1, 16.83, -7.922
1.210001, 16.83, -7.986001
1.32, 16.83, -8.051001
1.43, 16.83, -8.096001
1.540001, 16.83, -8.162001
1.65, 16.83, -8.219001
1.76, 16.83, -8.266001
1.870001, 16.83, -8.315001
1.98, 16.83, -8.379001
2.09, 16.83, -8.450001
2.200001, 16.83, -8.518001
2.309999, 16.83, -8.571
2.42, 16.83, -8.621
2.530001, 16.83, -8.68
2.639999, 16.83, -8.743
2.75, 16.83, -8.806001
2.860001, 16.83, -8.861
2.969999, 16.83, -8.916
3.08, 16.83, -8.988001
3.190001, 16.83, -9.014001
3.300001, 16.83, -9.081
3.41, 16.83, -9.14
3.52, 16.83, -9.197001
3.630001, 16.83, -9.265
3.74, 16.83, -9.337001
3.85, 16.83, -9.399
3.960001, 16.83, -9.444
4.07, 16.83, -9.482
4.18, 16.83, -9.549001
4.290001, 16.83, -9.592
4.4, 16.83, -9.657001
4.51, 16.83, -9.712001
4.620001, 16.83, -9.788
4.73, 16.83, -9.857
4.84, 16.83, -9.913
4.950001, 16.83, -9.974001
5.059999, 16.83, -10.026
5.17, 16.83, -10.077
5.280001, 16.83, -10.145
5.389999, 16.83, -10.217
5.5, 16.83, -10.261
5.610001, 16.83, -10.345
5.719999, 16.83, -10.404
5.83, 16.83, -10.463
5.940001, 16.83, -10.507
6.049999, 16.83, -10.544
6.16, 16.83, -10.602
6.27, 16.83, -10.678
8.360001, 16.83, -11.798
8.469999, 16.83, -11.857
8.58, 16.83, -11.922
8.690001, 16.83, -11.986
8.799999, 16.83, -12.064
8.91, 16.83, -12.112
9.02, 16.83, -12.145
9.130001, 16.83, -12.226
9.24, 16.83, -12.288
9.35, 16.83, -12.339
9.460001, 16.83, -12.399
-14.52, 16.94, -0.08800001
-14.41, 16.94, -0.167
-14.3, 16.94, -0.238
-14.19, 16.94, -0.258
-14.08, 16.94, -0.313
-13.97, 16.94, -0.375
-13.86, 16.94, -0.423
-13.75, 16.94, -0.476
-13.64, 16.94, -0.5330001
-13.53, 16.94, -0.5840001
-13.42, 16.94, -0.643
-13.31, 16.94, -0.6900001
-13.2, 16.94, -0.751
-13.09, 16.94, -0.7920001
-12.98, 16.94, -0.832
-12.87, 16.94, -0.881
-12.76, 16.94, -0.9300001
-12.65, 16.94, -0.9910001
-12.54, 16.94, -1.045
-12.43, 16.94, -1.099
-12.32, 16.94, -1.148
-12.21, 16.94, -1.207
-12.1, 16.94, -1.281
-11.99, 16.94, -1.318
-11.88, 16.94, -1.37
-11.77, 16.94, -1.422
-11.66, 16.94, -1.459
-11.55, 16.94, -1.531
-11.44, 16.94, -1.569
-11.33, 16.94, -1.615
-11.22, 16.94, -1.672
-11.11, 16.94, -1.735
-11, 16.94, -1.778
-10.89, 16.94, -1.848
-10.78, 16.94, -1.876
-10.67, 16.94, -1.93
-10.56, 16.94, -1.993
-10.45, 16.94, -2.03
-10.34, 16.94, -2.084
-9.24, 16.94, -2.641
-9.129999, 16.94, -2.68
-9.02, 16.94, -2.724
-8.91, 16.94, -2.798
-8.799999, 16.94, -2.858
-8.69, 16.94, -2.914
-8.58, 16.94, -2.968
-8.469999, 16.94, -3.023
-8.36, 16.94, -3.071
-8.25, 16.94, -3.134
-8.139999, 16.94, -3.193
-8.03, 16.94, -3.25
-7.92, 16.94, -3.299
-7.81, 16.94, -3.35
-7.7, 16.94, -3.404
-7.59, 16.94, -3.459
-7.48, 16.94, -3.509
-7.37, 16.94, -3.562
-7.26, 16.94, -3.612
-7.15, 16.94, -3.661
-1.76, 16.94, -6.433
-1.65, 16.94, -6.468
-1.54, 16.94, -6.516
-1.429999, 16.94, -6.576
-1.32, 16.94, -6.647
-1.21, 16.94, -6.701
-1.099999, 16.94, -6.742
-0.9899998, 16.94, -6.798
-0.8800001, 16.94, -6.875
-0.7699995, 16.94, -6.919
0.7700005, 16.94, -7.746
0.8800001, 16.94, -7.813
0.9899998, 16.94, -7.869
1.1, 16.94, -7.911
1.210001, 16.94, -7.961
1.32, 16.94, -8.031
1.43, 16.94, -8.086
1.540001, 16.94, -8.153001
1.65, 16.94, -8.223001
1.76, 16.94, -8.248
1.870001, 16.94, -8.311001
1.98, 16.94, -8.386001
2.09, 16.94, -8.446
2.200001, 16.94, -8.509001
2.309999, 16.94, -8.574
2.42, 16.94, -8.628
2.530001, 16.94, -8.676001
2.639999, 16.94, -8.736
2.75, 16.94, -8.799001
2.860001, 16.94, -8.839001
2.969999, 16.94, -8.909
3.08, 16.94, -8.978001
3.190001, 16.94, -9.030001
3.300001, 16.94, -9.076
3.41, 16.94, -9.123
3.52, 16.94, -9.196
3.630001, 16.94, -9.265
3.74, 16.94, -9.325001
3.85, 16.94, -9.378
3.960001, 16.94, -9.431001
4.07, 16.94, -9.493
4.18, 16.94, -9.559
4.290001, 16.94, -9.597
4.4, 16.94, -9.658
4.51, 16.94, -9.719001
4.620001, 16.94, -9.783
4.73, 16.94, -9.838
4.84, 16.94, -9.914001
4.950001, 16.94, -9.982
5.059999, 16.94, -10.033
5.17, 16.94, -10.089
5.280001, 16.94, -10.151
5.389999, 16.94, -10.209
5.5, 16.94, -10.279
5.610001, 16.94, -10.353
5.719999, 16.94, -10.408
5.83, 16.94, -10.447
5.940001, 16.94, -10.509
6.049999, 16.94, -10.565
6.16, 16.94, -10.625
6.27, 16.94, -10.69
6.380001, 16.94, -10.749
6.49, 16.94, -10.804
6.6, 16.94, -10.868
6.710001, 16.94, -10.969
6.82, 16.94, -11.268
8.360001, 16.94, -11.775
8.469999, 16.94, -11.847
8.58, 16.94, -11.924
8.690001, 16.94, -11.993
8.799999, 16.94, -12.062
8.91, 16.94, -12.102
9.02, 16.94, -12.157
9.130001, 16.94, -12.223
9.24, 16.94, -12.281
9.35, 16.94, -12.343
9.460001, 16.94, -12.404
9.57, 16.94, -12.453
-14.41, 17.05, -0.164
-14.3, 17.05, -0.204
-14.19, 17.05, -0.239
-14.08, 17.05, -0.316
-13.97, 17.05, -0.372
-13.86, 17.05, -0.423
-13.75, 17.05, -0.468
-13.64, 17.05, -0.5330001
-13.53, 17.05, -0.574
-13.42, 17.05, -0.637
-13.31, 17.05, -0.689
-13.2, 17.05, -0.737
-13.09, 17.05, -0.804
-12.98, 17.05, -0.845
-12.87, 17.05, -0.8840001
-12.76, 17.05, -0.943
-12.65, 17.05, -0.9900001
-12.54, 17.05, -1.045
-12.43, 17.05, -1.098
-12.32, 17.05, -1.141
-12.21, 17.05, -1.196
-12.1, 17.05, -1.251
-11.99, 17.05, -1.304
-11.88, 17.05, -1.355
-11.77, 17.05, -1.408
-11.66, 17.05, -1.445
-11.55, 17.05, -1.542
-11.44, 17.05, -1.565
-11.33, 17.05, -1.62
-11.22, 17.05, -1.673
-11.11, 17.05, -1.719
-11, 17.05, -1.787
-10.89, 17.05, -1.826
-10.78, 17.05, -1.879
-10.67, 17.05, -1.928
-10.56, 17.05, -1.987
-10.45, 17.05, -2.026
-10.34, 17.05, -2.074
-10.23, 17.05, -2.126
-9.129999, 17.05, -2.701
-9.02, 17.05, -2.745
-8.91, 17.05, -2.79
-8.799999, 17.05, -2.837
-8.69, 17.05, -2.906
-8.58, 17.05, -2.965
-8.469999, 17.05, -3.03
-8.36, 17.05, -3.076
-8.25, 17.05, -3.126
-8.139999, 17.05, -3.183
-8.03, 17.05, -3.242
-7.92, 17.05, -3.294
-7.81, 17.05, -3.34
-7.7, 17.05, -3.386
-7.59, 17.05, -3.444
-7.48, 17.05, -3.499
-7.37, 17.05, -3.556
-7.26, 17.05, -3.607
-7.15, 17.05, -3.657
-1.76, 17.05, -6.438
-1.65, 17.05, -6.474
-1.54, 17.05, -6.535
-1.429999, 17.05, -6.576
-1.32, 17.05, -6.636
-1.21, 17.05, -6.703001
-1.099999, 17.05, -6.746
-0.9899998, 17.05, -6.804
-0.8800001, 17.05, -6.876
-0.7699995, 17.05, -6.923
0.7700005, 17.05, -7.727
0.8800001, 17.05, -7.797
0.9899998, 17.05, -7.861001
1.1, 17.05, -7.907001
1.210001, 17.05, -7.975
1.32, 17.05, -8.027
1.43, 17.05, -8.083
1.540001, 17.05, -8.14
1.65, 17.05, -8.219001
1.76, 17.05, -8.259001
1.870001, 17.05, -8.323
1.98, 17.05, -8.398001
2.09, 17.05, -8.453
2.200001, 17.05, -8.504001
2.309999, 17.05, -8.568001
2.42, 17.05, -8.626
2.530001, 17.05, -8.672001
2.639999, 17.05, -8.733001
2.75, 17.05, -8.789001
2.860001, 17.05, -8.851001
2.969999, 17.05, -8.904
3.08, 17.05, -8.948
3.190001, 17.05, -9.029
3.300001, 17.05, -9.072001
3.41, 17.05, -9.133
3.52, 17.05, -9.195001
3.630001, 17.05, -9.261001
3.74, 17.05, -9.314
3.85, 17.05, -9.362
3.960001, 17.05, -9.426001
4.07, 17.05, -9.502001
4.18, 17.05, -9.566
4.290001, 17.05, -9.606001
4.4, 17.05, -9.665001
4.51, 17.05, -9.725
4.620001, 17.05, -9.791
4.73, 17.05, -9.839001
4.84, 17.05, -9.915001
4.950001, 17.05, -9.975
5.059999, 17.05, -10.027
5.17, 17.05, -10.096
5.280001, 17.05, -10.167
5.389999, 17.05, -10.218
5.5, 17.05, -10.279
5.610001, 17.05, -10.33
5.719999, 17.05, -10.404
5.83, 17.05, -10.446
5.940001, 17.05, -10.505
6.049999, 17.05, -10.57
6.16, 17.05, -10.628
6.27, 17.05, -10.685
6.380001, 17.05, -10.744
6.49, 17.05, -10.802
6.6, 17.05, -10.862
6.710001, 17.05, -10.915
6.82, 17.05, -10.989
8.360001, 17.05, -11.77
8.469999, 17.05, -11.838
8.58, 17.05, -11.916
8.690001, 17.05, -11.989
8.799999, 17.05, -12.054
8.91, 17.05, -12.096
9.02, 17.05, -12.155
9.130001, 17.05, -12.21
9.24, 17.05, -12.275
9.35, 17.05, -12.346
9.460001, 17.05, -12.399
9.57, 17.05, -12.444
-14.41, 17.16, -0.165
-14.3, 17.16, -0.212
-14.19, 17.16, -0.233
-14.08, 17.16, -0.288
-13.97, 17.16, -0.365
-13.86, 17.16, -0.41
-13.75, 17.16, -0.475
-13.64, 17.16, -0.532
-13.53, 17.16, -0.582
-13.42, 17.16, -0.627
-13.31, 17.16, -0.678
-13.2, 17.16, -0.716
-13.09, 17.16, -0.765
-12.98, 17.16, -0.8290001
-12.87, 17.16, -0.887
-12.76, 17.16, -0.9440001
-12.65, 17.16, -0.9860001
-12.54, 17.16, -1.033
-12.43, 17.16, -1.092
-12.32, 17.16, -1.148
-12.21, 17.16, -1.189
-12.1, 17.16, -1.233
-11.99, 17.16, -1.306
-11.88, 17.16, -1.354
-11.77, 17.16, -1.395
-11.66, 17.16, -1.454
-11.55, 17.16, -1.51
-11.44, 17.16, -1.552
-11.33, 17.16, -1.606
-11.22, 17.16, -1.667
-11.11, 17.16, -1.713
-11, 17.16, -1.769
-10.89, 17.16, -1.827
-10.78, 17.16, -1.874
-10.67, 17.16, -1.929
-10.56, 17.16, -1.985
-10.45, 17.16, -2.029
-10.34, 17.16, -2.078
-10.23, 17.16, -2.127
-10.12, 17.16, -2.199
-9.02, 17.16, -2.758
-8.91, 17.16, -2.796
-8.799999, 17.16, -2.843
-8.69, 17.16, -2.903
-8.58, 17.16, -2.962
-8.469999, 17.16, -3.025
-8.36, 17.16, -3.076
-8.25, 17.16, -3.121
-8.139999, 17.16, -3.182
-8.03, 17.16, -3.245
-7.92, 17.16, -3.29
-7.81, 17.16, -3.339
-7.7, 17.16, -3.382
-7.59, 17.16, -3.432
-7.48, 17.16, -3.496
-7.37, 17.16, -3.559
-7.26, 17.16, -3.605
-7.15, 17.16, -3.64
-5.61, 17.16, -4.448
-5.5, 17.16, -4.501
-5.389999, 17.16, -4.553
-5.28, 17.16, -4.599
-5.17, 17.16, -4.659
-3.74, 17.16, -5.394
-3.63, 17.16, -5.462
-3.52, 17.16, -5.512
-3.41, 17.16, -5.563
-3.3, 17.16, -5.611
-3.19, 17.16, -5.676
-1.76, 17.16, -6.399
-1.65, 17.16, -6.461
-1.54, 17.16, -6.524
-1.429999, 17.16, -6.581
-1.32, 17.16, -6.646
-1.21, 17.16, -6.704
-1.099999, 17.16, -6.757
-0.9899998, 17.16, -6.812
-0.8800001, 17.16, -6.87
-0.7699995, 17.16, -6.932
0.7700005, 17.16, -7.739
0.8800001, 17.16, -7.8
0.9899998, 17.16, -7.856
1.1, 17.16, -7.914001
1.210001, 17.16, -7.983
1.32, 17.16, -8.037001
1.43, 17.16, -8.088
1.540001, 17.16, -8.143001
1.65, 17.16, -8.22
1.76, 17.16, -8.278001
1.870001, 17.16, -8.331
1.98, 17.16, -8.389
2.09, 17.16, -8.43
2.200001, 17.16, -8.485001
2.309999, 17.16, -8.556001
2.42, 17.16, -8.629001
2.530001, 17.16, -8.694
2.639999, 17.16, -8.738001
2.75, 17.16, -8.785001
2.860001, 17.16, -8.85
2.969999, 17.16, -8.907001
3.08, 17.16, -8.957001
3.190001, 17.16, -9.022
3.300001, 17.16, -9.083
3.41, 17.16, -9.147
3.52, 17.16, -9.197001
3.630001, 17.16, -9.258
3.74, 17.16, -9.313001
3.85, 17.16, -9.372001
3.960001, 17.16, -9.438001
4.07, 17.16, -9.494
4.18, 17.16, -9.554001
4.290001, 17.16, -9.597
4.4, 17.16, -9.622001
4.51, 17.16, -9.714001
4.620001, 17.16, -9.795
4.73, 17.16, -9.844001
4.84, 17.16, -9.892
4.950001, 17.16, -9.96
5.059999, 17.16, -10.019
5.17, 17.16, -10.079
5.280001, 17.16, -10.16
5.389999, 17.16, -10.234
5.5, 17.16, -10.286
5.610001, 17.16, -10.332
5.719999, 17.16, -10.388
5.83, 17.16, -10.449
5.940001, 17.16, -10.503
6.049999, 17.16, -10.562
6.16, 17.16, -10.614
6.27, 17.16, -10.666
6.380001, 17.16, -10.732
6.49, 17.16, -10.807
6.6, 17.16, -10.866
6.710001, 17.16, -10.923
6.82, 17.16, -10.983
6.93, 17.16, -11.016
8.360001, 17.16, -11.77
8.469999, 17.16, -11.832
8.58, 17.16, -11.907
8.690001, 17.16, -11.975
8.799999, 17.16, -12.036
8.91, 17.16, -12.097
9.02, 17.16, -12.158
9.130001, 17.16, -12.222
9.24, 17.16, -12.279
9.35, 17.16, -12.345
9.460001, 17.16, -12.382
-14.41, 17.27, -0.145
-14.3, 17.27, -0.188
-14.19, 17.27, -0.259
-14.08, 17.27, -0.308
-13.97, 17.27, -0.355
-13.86, 17.27, -0.414
-13.75, 17.27, -0.469
-13.64, 17.27, -0.531
-13.53, 17.27, -0.582
-13.42, 17.27, -0.6210001
-13.31, 17.27, -0.675
-13.2, 17.27, -0.714
-13.09, 17.27, -0.756
-12.98, 17.27, -0.8200001
-12.87, 17.27, -0.883
-12.76, 17.27, -0.933
-12.65, 17.27, -0.984
-12.54, 17.27, -1.026
-12.43, 17.27, -1.082
-12.32, 17.27, -1.141
-12.21, 17.27, -1.189
-12.1, 17.27, -1.233
-11.99, 17.27, -1.301
-11.88, 17.27, -1.367
-11.77, 17.27, -1.407
-11.66, 17.27, -1.44
-11.55, 17.27, -1.521
-11.44, 17.27, -1.56
-11.33, 17.27, -1.605
-11.22, 17.27, -1.651
-11.11, 17.27, -1.715
-11, 17.27, -1.777
-10.89, 17.27, -1.827
-10.78, 17.27, -1.868
-10.67, 17.27, -1.928
-10.56, 17.27, -1.992
-10.45, 17.27, -2.032
-10.34, 17.27, -2.078
-10.23, 17.27, -2.124
-10.12, 17.27, -2.191
-10.01, 17.27, -2.251
-9.02, 17.27, -2.73
-8.91, 17.27, -2.783
-8.799999, 17.27, -2.836
-8.69, 17.27, -2.895
-8.58, 17.27, -2.957
-8.469999, 17.27, -3.008
-8.36, 17.27, -3.065
-8.25, 17.27, -3.119
-8.139999, 17.27, -3.18
-8.03, 17.27, -3.243
-7.92, 17.27, -3.284
-7.81, 17.27, -3.335
-7.7, 17.27, -3.387
-7.59, 17.27, -3.427
-7.48, 17.27, -3.492
-7.37, 17.27, -3.54
-7.26, 17.27, -3.59
-7.15, 17.27, -3.656
-5.61, 17.27, -4.436
-5.5, 17.27, -4.498
-5.389999, 17.27, -4.558
-5.28, 17.27, -4.607
-5.17, 17.27, -4.653
-3.74, 17.27, -5.366
-3.63, 17.27, -5.444
-3.52, 17.27, -5.508
-3.41, 17.27, -5.552
-3.3, 17.27, -5.6
-3.19, 17.27, -5.662
-1.76, 17.27, -6.401
-1.65, 17.27, -6.457
-1.54, 17.27, -6.527
-1.429999, 17.27, -6.59
-1.32, 17.27, -6.651
-1.21, 17.27, -6.707
-1.099999, 17.27, -6.771
-0.9899998, 17.27, -6.81
-0.8800001, 17.27, -6.86
-0.7699995, 17.27, -6.926
2.860001, 17.27, -8.856
2.969999, 17.27, -8.909
3.08, 17.27, -8.971001
3.190001, 17.27, -9.025001
3.300001, 17.27, -8.833
3.41, 17.27, -8.917001
4.51, 17.27, -9.714001
4.620001, 17.27, -9.787001
4.73, 17.27, -9.838
4.84, 17.27, -9.906
4.950001, 17.27, -9.966001
5.059999, 17.27, -10.026
5.17, 17.27, -10.081
5.280001, 17.27, -10.148
5.389999, 17.27, -10.227
5.5, 17.27, -10.28
